station,name,date,year,month,day,day_of_year,precipitation,max_temp,min_temp,avg_temp,price_usd_per_tonne
GHM00065445,SEFWI BEKWAI,2011-07-06,2011,7,6,187,0.0,87.0,74.0,80,3227.13
GHM00065465,AXIM,2011-07-06,2011,7,6,187,0.0,83.0,78.0,79,3227.13
GHM00065467,TAKORADI,2011-07-06,2011,7,6,187,0.0,85.0,75.0,79,3227.13
GHM00065439,SUNYANI,2011-07-06,2011,7,6,187,0.0,84.0,70.0,77,3227.13
GHM00065459,KOFORIDUA,2011-07-06,2011,7,6,187,0.0,85.0,73.0,80,3227.13
GHM00065472,KOTOKA INTERNATIONAL,2011-07-07,2011,7,7,188,0.24,86.0,74.25,79,3229.45
GHM00065442,KUMASI,2011-07-07,2011,7,7,188,0.03,87.0,75.5,77,3229.45
GHM00065432,WENCHI,2011-07-07,2011,7,7,188,0.0,87.0,76.75,82,3229.45
GHM00065465,AXIM,2011-07-07,2011,7,7,188,0.01,86.33333333333333,78.0,79,3229.45
GHM00065445,SEFWI BEKWAI,2011-07-07,2011,7,7,188,0.0,85.66666666666667,75.0,80,3229.45
GHM00065467,TAKORADI,2011-07-07,2011,7,7,188,0.0,85.0,74.5,80,3229.45
GHM00065459,KOFORIDUA,2011-07-07,2011,7,7,188,0.0,85.0,74.0,80,3229.45
GHM00065453,HO,2011-07-07,2011,7,7,188,0.0,85.0,75.0,80,3229.45
GHM00065472,KOTOKA INTERNATIONAL,2011-07-08,2011,7,8,189,0.0,85.0,75.5,78,3131.84
GHM00065465,AXIM,2011-07-11,2011,7,11,192,0.02,85.0,76.0,78,3097.91
GHM00065472,KOTOKA INTERNATIONAL,2011-07-11,2011,7,11,192,1.1,85.0,74.0,77,3097.91
GHM00065442,KUMASI,2011-07-11,2011,7,11,192,0.0,85.0,72.0,77,3097.91
GHM00065439,SUNYANI,2011-07-11,2011,7,11,192,0.0,81.0,69.0,76,3097.91
GHM00065459,KOFORIDUA,2011-07-11,2011,7,11,192,0.16,83.0,72.0,78,3097.91
GHM00065457,AKIM ODA,2011-07-11,2011,7,11,192,0.91,85.0,73.0,77,3097.91
GHM00065453,HO,2011-07-11,2011,7,11,192,2.05,87.0,72.0,77,3097.91
GHM00065445,SEFWI BEKWAI,2011-07-11,2011,7,11,192,0.0,89.0,74.0,80,3097.91
GHM00065432,WENCHI,2011-07-11,2011,7,11,192,0.0,81.0,74.5,76,3097.91
GHM00065467,TAKORADI,2011-07-11,2011,7,11,192,0.24,81.23529411764706,75.0,76,3097.91
GHM00065453,HO,2011-07-12,2011,7,12,193,0.0,81.47058823529412,71.0,80,3107.11
GHM00065439,SUNYANI,2011-07-12,2011,7,12,193,0.0,81.70588235294117,67.0,76,3107.11
GHM00065472,KOTOKA INTERNATIONAL,2011-07-12,2011,7,12,193,0.0,81.94117647058823,69.0,78,3107.11
GHM00065442,KUMASI,2011-07-12,2011,7,12,193,0.0,82.17647058823529,71.0,76,3107.11
GHM00065432,WENCHI,2011-07-12,2011,7,12,193,0.0,82.41176470588235,72.0,76,3107.11
GHM00065465,AXIM,2011-07-12,2011,7,12,193,0.0,82.6470588235294,73.0,78,3107.11
GHM00065445,SEFWI BEKWAI,2011-07-12,2011,7,12,193,0.0,82.88235294117646,71.0,80,3107.11
GHM00065467,TAKORADI,2011-07-12,2011,7,12,193,0.12,83.11764705882354,72.0,78,3107.11
GHM00065459,KOFORIDUA,2011-07-12,2011,7,12,193,0.08,83.3529411764706,72.0,79,3107.11
GHM00065472,KOTOKA INTERNATIONAL,2011-07-13,2011,7,13,194,0.0,83.58823529411765,72.0,78,3220.82
GHM00065442,KUMASI,2011-07-13,2011,7,13,194,0.0,83.82352941176471,72.0,79,3220.82
GHM00065472,KOTOKA INTERNATIONAL,2011-07-14,2011,7,14,195,0.0,84.05882352941177,72.0,79,3196.88
GHM00065442,KUMASI,2011-07-14,2011,7,14,195,0.0,84.29411764705883,72.0,78,3196.88
GHM00065432,WENCHI,2011-07-14,2011,7,14,195,0.0,84.52941176470588,73.5,78,3196.88
GHM00065467,TAKORADI,2011-07-14,2011,7,14,195,0.0,84.76470588235294,75.0,79,3196.88
GHM00065465,AXIM,2011-07-15,2011,7,15,196,0.28,85.0,76.0,80,3224.73
GHM00065432,WENCHI,2011-07-15,2011,7,15,196,0.0,83.0,74.0,78,3224.73
GHM00065453,HO,2011-07-15,2011,7,15,196,0.0,85.5,72.0,79,3224.73
GHM00065459,KOFORIDUA,2011-07-15,2011,7,15,196,0.04,88.0,72.0,79,3224.73
GHM00065472,KOTOKA INTERNATIONAL,2011-07-15,2011,7,15,196,0.0,85.5,72.0,78,3224.73
GHM00065467,TAKORADI,2011-07-15,2011,7,15,196,0.04,83.0,72.0,80,3224.73
GHM00065442,KUMASI,2011-07-15,2011,7,15,196,0.0,88.0,72.0,76,3224.73
GHM00065457,AKIM ODA,2011-07-15,2011,7,15,196,0.0,85.0,73.0,81,3224.73
GHM00065445,SEFWI BEKWAI,2011-07-15,2011,7,15,196,0.0,89.0,74.0,80,3224.73
GHM00065439,SUNYANI,2011-07-15,2011,7,15,196,0.12,82.0,69.0,77,3224.73
GHM00065472,KOTOKA INTERNATIONAL,2011-07-18,2011,7,18,199,0.0,82.19444444444444,68.75,79,3217.54
GHM00065442,KUMASI,2011-07-18,2011,7,18,199,0.43,82.38888888888889,68.5,75,3217.54
GHM00065453,HO,2011-07-18,2011,7,18,199,1.34,82.58333333333333,68.25,80,3217.54
GHM00065432,WENCHI,2011-07-18,2011,7,18,199,0.31,82.77777777777777,68.0,72,3217.54
GHM00065465,AXIM,2011-07-18,2011,7,18,199,0.0,82.97222222222223,67.75,79,3217.54
GHM00065445,SEFWI BEKWAI,2011-07-18,2011,7,18,199,0.02,83.16666666666667,67.5,78,3217.54
GHM00065467,TAKORADI,2011-07-18,2011,7,18,199,0.0,83.36111111111111,67.25,79,3217.54
GHM00065459,KOFORIDUA,2011-07-18,2011,7,18,199,0.0,83.55555555555556,67.0,78,3217.54
GHM00065439,SUNYANI,2011-07-18,2011,7,18,199,0.0,83.75,66.75,71,3217.54
GHM00065472,KOTOKA INTERNATIONAL,2011-07-19,2011,7,19,200,0.0,83.94444444444444,66.5,80,3223.45
GHM00065472,KOTOKA INTERNATIONAL,2011-07-20,2011,7,20,201,0.0,84.13888888888889,66.25,81,3225.34
GHM00065439,SUNYANI,2011-07-21,2011,7,21,202,0.16,84.33333333333333,66.0,73,3223.77
GHM00065459,KOFORIDUA,2011-07-21,2011,7,21,202,0.43,84.52777777777777,70.0,74,3223.77
GHM00065445,SEFWI BEKWAI,2011-07-21,2011,7,21,202,0.16,84.72222222222223,69.0,75,3223.77
GHM00065442,KUMASI,2011-07-21,2011,7,21,202,2.24,84.91666666666667,68.0,73,3223.77
GHM00065472,KOTOKA INTERNATIONAL,2011-07-21,2011,7,21,202,0.0,85.11111111111111,68.5,75,3223.77
GHM00065439,SUNYANI,2011-07-22,2011,7,22,203,0.0,85.30555555555556,69.0,73,3118.32
GHM00065459,KOFORIDUA,2011-07-22,2011,7,22,203,0.08,85.5,71.0,75,3118.32
GHM00065445,SEFWI BEKWAI,2011-07-22,2011,7,22,203,1.1,85.69444444444444,72.0,76,3118.32
GHM00065472,KOTOKA INTERNATIONAL,2011-07-22,2011,7,22,203,0.2,85.88888888888889,71.33333333333333,76,3118.32
GHM00065472,KOTOKA INTERNATIONAL,2011-07-26,2011,7,26,207,0.0,86.08333333333333,70.66666666666667,75,3090.1
GHM00065459,KOFORIDUA,2011-07-26,2011,7,26,207,0.08,86.27777777777777,70.0,74,3090.1
GHM00065467,TAKORADI,2011-07-26,2011,7,26,207,0.0,86.47222222222223,72.0,74,3090.1
GHM00065445,SEFWI BEKWAI,2011-07-27,2011,7,27,208,0.0,86.66666666666667,71.0,76,3105.96
GHM00065472,KOTOKA INTERNATIONAL,2011-07-27,2011,7,27,208,0.08,86.86111111111111,70.5,76,3105.96
GHM00065442,KUMASI,2011-07-27,2011,7,27,208,0.0,87.05555555555556,70.0,74,3105.96
GHM00065432,WENCHI,2011-07-27,2011,7,27,208,0.0,87.25,71.5,74,3105.96
GHM00065465,AXIM,2011-07-27,2011,7,27,208,0.24,87.44444444444444,73.0,77,3105.96
GHM00065467,TAKORADI,2011-07-27,2011,7,27,208,0.01,87.63888888888889,71.0,76,3105.96
GHM00065459,KOFORIDUA,2011-07-27,2011,7,27,208,0.0,87.83333333333333,70.0,76,3105.96
GHM00065439,SUNYANI,2011-07-27,2011,7,27,208,0.0,88.02777777777777,64.0,74,3105.96
GHM00065472,KOTOKA INTERNATIONAL,2011-07-28,2011,7,28,209,0.0,88.22222222222223,64.88888888888889,75,3050.07
GHM00065472,KOTOKA INTERNATIONAL,2011-07-29,2011,7,29,210,0.0,88.41666666666667,65.77777777777777,76,3052.79
GHM00065472,KOTOKA INTERNATIONAL,2011-08-01,2011,8,1,213,0.0,88.61111111111111,66.66666666666667,76,3024.4
GHM00065472,KOTOKA INTERNATIONAL,2011-08-02,2011,8,2,214,0.0,88.80555555555556,67.55555555555556,77,3013.96
GHM00065445,SEFWI BEKWAI,2011-08-03,2011,8,3,215,0.0,89.0,68.44444444444444,81,3005.21
GHM00065439,SUNYANI,2011-08-03,2011,8,3,215,0.0,79.0,69.33333333333333,75,3005.21
GHM00065432,WENCHI,2011-08-03,2011,8,3,215,0.0,78.0,70.22222222222223,74,3005.21
GHM00065465,AXIM,2011-08-03,2011,8,3,215,0.0,81.0,71.11111111111111,77,3005.21
GHM00065442,KUMASI,2011-08-03,2011,8,3,215,0.0,86.0,72.0,78,3005.21
GHM00065472,KOTOKA INTERNATIONAL,2011-08-03,2011,8,3,215,0.0,84.0,73.0,78,3005.21
GHM00065467,TAKORADI,2011-08-03,2011,8,3,215,0.0,82.0,74.0,78,3005.21
GHM00065453,HO,2011-08-03,2011,8,3,215,0.0,90.0,73.0,84,3005.21
GHM00065459,KOFORIDUA,2011-08-03,2011,8,3,215,0.0,90.0,72.5,84,3005.21
GHM00065472,KOTOKA INTERNATIONAL,2011-08-04,2011,8,4,216,0.0,89.7,72.0,76,2992.37
GHM00065472,KOTOKA INTERNATIONAL,2011-08-08,2011,8,8,220,0.0,89.4,71.5,76,3009.94
GHM00065442,KUMASI,2011-08-08,2011,8,8,220,0.0,89.1,71.0,74,3009.94
GHM00065432,WENCHI,2011-08-08,2011,8,8,220,0.0,88.8,72.0,75,3009.94
GHM00065465,AXIM,2011-08-08,2011,8,8,220,0.0,88.5,73.0,76,3009.94
GHM00065445,SEFWI BEKWAI,2011-08-08,2011,8,8,220,0.0,88.2,73.0,77,3009.94
GHM00065467,TAKORADI,2011-08-08,2011,8,8,220,0.0,87.9,70.0,75,3009.94
GHM00065459,KOFORIDUA,2011-08-08,2011,8,8,220,0.0,87.6,71.0,75,3009.94
GHM00065439,SUNYANI,2011-08-08,2011,8,8,220,0.0,87.3,68.0,74,3009.94
GHM00065472,KOTOKA INTERNATIONAL,2011-08-09,2011,8,9,221,0.0,87.0,68.8,76,2994.94
GHM00065442,KUMASI,2011-08-09,2011,8,9,221,0.0,86.7,69.6,76,2994.94
GHM00065453,HO,2011-08-09,2011,8,9,221,0.0,86.4,70.4,76,2994.94
GHM00065432,WENCHI,2011-08-09,2011,8,9,221,0.0,86.1,71.2,77,2994.94
GHM00065465,AXIM,2011-08-09,2011,8,9,221,0.0,85.8,72.0,77,2994.94
GHM00065445,SEFWI BEKWAI,2011-08-09,2011,8,9,221,0.0,85.5,70.5,80,2994.94
GHM00065459,KOFORIDUA,2011-08-09,2011,8,9,221,0.0,85.2,69.0,75,2994.94
GHM00065439,SUNYANI,2011-08-09,2011,8,9,221,0.0,84.9,68.0,76,2994.94
GHM00065467,TAKORADI,2011-08-09,2011,8,9,221,0.0,84.6,69.16666666666667,77,2994.94
GHM00065472,KOTOKA INTERNATIONAL,2011-08-10,2011,8,10,222,0.0,84.3,70.33333333333333,78,2940.21
GHM00065442,KUMASI,2011-08-10,2011,8,10,222,0.0,84.0,71.5,77,2940.21
GHM00065453,HO,2011-08-10,2011,8,10,222,0.0,85.0,72.66666666666667,80,2940.21
GHM00065432,WENCHI,2011-08-10,2011,8,10,222,0.0,83.0,73.83333333333333,77,2940.21
GHM00065465,AXIM,2011-08-10,2011,8,10,222,0.0,84.5,75.0,77,2940.21
GHM00065445,SEFWI BEKWAI,2011-08-10,2011,8,10,222,0.0,86.0,73.75,80,2940.21
GHM00065467,TAKORADI,2011-08-10,2011,8,10,222,0.0,85.66666666666667,72.5,79,2940.21
GHM00065457,AKIM ODA,2011-08-10,2011,8,10,222,0.0,85.33333333333333,71.25,76,2940.21
GHM00065459,KOFORIDUA,2011-08-10,2011,8,10,222,0.0,85.0,70.0,76,2940.21
GHM00065439,SUNYANI,2011-08-10,2011,8,10,222,0.0,83.8,68.0,76,2940.21
GHM00065472,KOTOKA INTERNATIONAL,2011-08-11,2011,8,11,223,0.0,82.6,69.5,76,2946.2
GHM00065442,KUMASI,2011-08-11,2011,8,11,223,0.0,81.4,71.0,73,2946.2
GHM00065472,KOTOKA INTERNATIONAL,2011-08-12,2011,8,12,224,0.0,80.2,72.66666666666667,78,2962.46
GHM00065432,WENCHI,2011-08-12,2011,8,12,224,0.0,79.0,74.33333333333333,76,2962.46
GHM00065465,AXIM,2011-08-12,2011,8,12,224,0.0,81.0,76.0,77,2962.46
GHM00065445,SEFWI BEKWAI,2011-08-12,2011,8,12,224,0.0,86.0,75.0,78,2962.46
GHM00065467,TAKORADI,2011-08-12,2011,8,12,224,0.01,82.0,75.0,77,2962.46
GHM00065459,KOFORIDUA,2011-08-12,2011,8,12,224,0.51,86.0,74.33333333333333,76,2962.46
GHM00065439,SUNYANI,2011-08-12,2011,8,12,224,0.0,80.0,73.66666666666667,75,2962.46
GHM00065442,KUMASI,2011-08-12,2011,8,12,224,0.0,80.4,73.0,76,2962.46
GHM00065472,KOTOKA INTERNATIONAL,2011-08-15,2011,8,15,227,0.0,80.8,72.0,76,3015.31
GHM00065442,KUMASI,2011-08-15,2011,8,15,227,0.0,81.2,71.0,76,3015.31
GHM00065453,HO,2011-08-15,2011,8,15,227,0.0,81.6,72.0,74,3015.31
GHM00065432,WENCHI,2011-08-15,2011,8,15,227,0.0,82.0,73.5,77,3015.31
GHM00065465,AXIM,2011-08-15,2011,8,15,227,0.0,81.0,75.0,77,3015.31
GHM00065445,SEFWI BEKWAI,2011-08-15,2011,8,15,227,0.0,85.0,73.0,78,3015.31
GHM00065467,TAKORADI,2011-08-15,2011,8,15,227,0.0,83.5,73.0,77,3015.31
GHM00065439,SUNYANI,2011-08-15,2011,8,15,227,0.0,82.0,69.0,75,3015.31
GHM00065459,KOFORIDUA,2011-08-15,2011,8,15,227,0.0,84.0,71.0,76,3015.31
GHM00065457,AKIM ODA,2011-08-15,2011,8,15,227,0.0,84.22222222222223,72.0,76,3015.31
GHM00065442,KUMASI,2011-08-16,2011,8,16,228,0.0,84.44444444444444,72.0,74,3074.82
GHM00065459,KOFORIDUA,2011-08-16,2011,8,16,228,0.0,84.66666666666667,72.0,74,3074.82
GHM00065439,SUNYANI,2011-08-16,2011,8,16,228,0.0,84.88888888888889,68.0,73,3074.82
GHM00065472,KOTOKA INTERNATIONAL,2011-08-16,2011,8,16,228,0.0,85.11111111111111,68.71428571428571,76,3074.82
GHM00065472,KOTOKA INTERNATIONAL,2011-08-17,2011,8,17,229,0.0,85.33333333333333,69.42857142857143,77,3126.62
GHM00065459,KOFORIDUA,2011-08-17,2011,8,17,229,0.0,85.55555555555556,70.14285714285714,74,3126.62
GHM00065472,KOTOKA INTERNATIONAL,2011-08-18,2011,8,18,230,0.0,85.77777777777777,70.85714285714286,77,3080.06
GHM00065442,KUMASI,2011-08-18,2011,8,18,230,0.0,86.0,71.57142857142857,78,3080.06
GHM00065432,WENCHI,2011-08-18,2011,8,18,230,0.0,85.0,72.28571428571429,79,3080.06
GHM00065465,AXIM,2011-08-18,2011,8,18,230,0.0,81.0,73.0,77,3080.06
GHM00065467,TAKORADI,2011-08-18,2011,8,18,230,0.0,83.0,72.0,78,3080.06
GHM00065459,KOFORIDUA,2011-08-18,2011,8,18,230,0.0,86.0,71.0,79,3080.06
GHM00065439,SUNYANI,2011-08-18,2011,8,18,230,0.24,85.0,68.0,77,3080.06
GHM00065472,KOTOKA INTERNATIONAL,2011-08-19,2011,8,19,231,0.0,84.0,68.36363636363636,77,3088.49
GHM00065442,KUMASI,2011-08-19,2011,8,19,231,0.0,83.0,68.72727272727273,78,3088.49
GHM00065465,AXIM,2011-08-19,2011,8,19,231,0.0,81.0,69.0909090909091,77,3088.49
GHM00065445,SEFWI BEKWAI,2011-08-19,2011,8,19,231,0.0,90.0,69.45454545454545,79,3088.49
GHM00065467,TAKORADI,2011-08-19,2011,8,19,231,0.0,88.0,69.81818181818181,80,3088.49
GHM00065459,KOFORIDUA,2011-08-19,2011,8,19,231,0.0,86.0,70.18181818181819,78,3088.49
GHM00065439,SUNYANI,2011-08-19,2011,8,19,231,0.0,78.0,70.54545454545455,76,3088.49
GHM00065432,WENCHI,2011-08-19,2011,8,19,231,0.0,79.0,70.9090909090909,75,3088.49
GHM00065472,KOTOKA INTERNATIONAL,2011-08-22,2011,8,22,234,0.0,79.8,71.27272727272727,77,3121.65
GHM00065472,KOTOKA INTERNATIONAL,2011-08-23,2011,8,23,235,0.0,80.6,71.63636363636364,77,3201.34
GHM00065442,KUMASI,2011-08-23,2011,8,23,235,0.0,81.4,72.0,74,3201.34
GHM00065453,HO,2011-08-23,2011,8,23,235,1.77,82.2,72.0,79,3201.34
GHM00065432,WENCHI,2011-08-23,2011,8,23,235,0.0,83.0,72.33333333333333,76,3201.34
GHM00065445,SEFWI BEKWAI,2011-08-23,2011,8,23,235,0.0,83.8,72.66666666666667,79,3201.34
GHM00065467,TAKORADI,2011-08-23,2011,8,23,235,0.0,84.6,73.0,77,3201.34
GHM00065459,KOFORIDUA,2011-08-23,2011,8,23,235,0.0,85.4,72.0,77,3201.34
GHM00065439,SUNYANI,2011-08-23,2011,8,23,235,0.0,86.2,68.0,76,3201.34
GHM00065432,WENCHI,2011-08-24,2011,8,24,236,0.0,87.0,68.28571428571429,80,3146.57
GHM00065439,SUNYANI,2011-08-24,2011,8,24,236,0.0,86.0,68.57142857142857,80,3146.57
GHM00065472,KOTOKA INTERNATIONAL,2011-08-24,2011,8,24,236,0.0,85.0,68.85714285714286,78,3146.57
GHM00065442,KUMASI,2011-08-24,2011,8,24,236,0.0,84.0,69.14285714285714,78,3146.57
GHM00065465,AXIM,2011-08-24,2011,8,24,236,0.0,81.0,69.42857142857143,78,3146.57
GHM00065445,SEFWI BEKWAI,2011-08-24,2011,8,24,236,0.0,86.0,69.71428571428571,82,3146.57
GHM00065467,TAKORADI,2011-08-24,2011,8,24,236,0.0,84.5,70.0,80,3146.57
GHM00065457,AKIM ODA,2011-08-24,2011,8,24,236,0.0,83.0,70.28571428571429,79,3146.57
GHM00065459,KOFORIDUA,2011-08-24,2011,8,24,236,0.0,84.0,70.57142857142857,80,3146.57
GHM00065459,KOFORIDUA,2011-08-25,2011,8,25,237,0.0,89.0,70.85714285714286,79,3088.81
GHM00065439,SUNYANI,2011-08-25,2011,8,25,237,0.0,85.0,71.14285714285714,79,3088.81
GHM00065465,AXIM,2011-08-25,2011,8,25,237,0.0,84.6923076923077,71.42857142857143,78,3088.81
GHM00065432,WENCHI,2011-08-25,2011,8,25,237,0.04,84.38461538461539,71.71428571428571,76,3088.81
GHM00065457,AKIM ODA,2011-08-25,2011,8,25,237,0.0,84.07692307692308,72.0,79,3088.81
GHM00065442,KUMASI,2011-08-25,2011,8,25,237,0.0,83.76923076923077,72.0,77,3088.81
GHM00065472,KOTOKA INTERNATIONAL,2011-08-25,2011,8,25,237,0.0,83.46153846153847,73.0,78,3088.81
GHM00065445,SEFWI BEKWAI,2011-08-25,2011,8,25,237,0.0,83.15384615384616,74.0,80,3088.81
GHM00065453,HO,2011-08-25,2011,8,25,237,0.0,82.84615384615384,72.0,78,3088.81
GHM00065467,TAKORADI,2011-08-25,2011,8,25,237,0.0,82.53846153846153,74.0,78,3088.81
GHM00065472,KOTOKA INTERNATIONAL,2011-08-26,2011,8,26,238,0.01,82.23076923076923,73.66666666666667,76,3140.4
GHM00065442,KUMASI,2011-08-26,2011,8,26,238,0.0,81.92307692307692,73.33333333333333,76,3140.4
GHM00065453,HO,2011-08-26,2011,8,26,238,0.0,81.61538461538461,73.0,78,3140.4
GHM00065432,WENCHI,2011-08-26,2011,8,26,238,0.0,81.3076923076923,74.0,74,3140.4
GHM00065465,AXIM,2011-08-26,2011,8,26,238,0.04,81.0,75.0,76,3140.4
GHM00065445,SEFWI BEKWAI,2011-08-26,2011,8,26,238,0.63,80.5,72.0,78,3140.4
GHM00065467,TAKORADI,2011-08-26,2011,8,26,238,0.02,80.0,74.0,77,3140.4
GHM00065459,KOFORIDUA,2011-08-26,2011,8,26,238,0.98,79.5,70.0,77,3140.4
GHM00065439,SUNYANI,2011-08-26,2011,8,26,238,0.0,79.0,70.33333333333333,76,3140.4
GHM00065472,KOTOKA INTERNATIONAL,2011-08-29,2011,8,29,241,0.0,80.375,70.66666666666667,77,3170.37
GHM00065442,KUMASI,2011-08-29,2011,8,29,241,0.12,81.75,71.0,73,3170.37
GHM00065453,HO,2011-08-29,2011,8,29,241,0.0,83.125,73.0,76,3170.37
GHM00065432,WENCHI,2011-08-29,2011,8,29,241,0.35,84.5,72.5,77,3170.37
GHM00065467,TAKORADI,2011-08-29,2011,8,29,241,0.04,85.875,72.0,78,3170.37
GHM00065439,SUNYANI,2011-08-29,2011,8,29,241,0.04,87.25,67.0,76,3170.37
GHM00065459,KOFORIDUA,2011-08-29,2011,8,29,241,0.2,88.625,71.0,76,3170.37
GHM00065453,HO,2011-08-30,2011,8,30,242,0.0,90.0,72.0,79,3149.45
GHM00065472,KOTOKA INTERNATIONAL,2011-08-30,2011,8,30,242,0.0,87.0,72.0,78,3149.45
GHM00065442,KUMASI,2011-08-30,2011,8,30,242,0.01,84.0,72.0,75,3149.45
GHM00065432,WENCHI,2011-08-30,2011,8,30,242,0.0,81.0,72.66666666666667,79,3149.45
GHM00065465,AXIM,2011-08-30,2011,8,30,242,0.04,78.0,73.33333333333333,75,3149.45
GHM00065467,TAKORADI,2011-08-30,2011,8,30,242,0.0,80.0,74.0,76,3149.45
GHM00065457,AKIM ODA,2011-08-30,2011,8,30,242,0.2,82.33333333333333,73.0,76,3149.45
GHM00065459,KOFORIDUA,2011-08-30,2011,8,30,242,0.04,84.66666666666667,72.0,77,3149.45
GHM00065439,SUNYANI,2011-08-30,2011,8,30,242,0.0,87.0,70.0,79,3149.45
GHM00065459,KOFORIDUA,2011-08-31,2011,8,31,243,0.79,86.36363636363636,71.0,78,3167.11
GHM00065439,SUNYANI,2011-08-31,2011,8,31,243,0.24,85.72727272727273,66.0,76,3167.11
GHM00065457,AKIM ODA,2011-08-31,2011,8,31,243,0.0,85.0909090909091,72.0,77,3167.11
GHM00065467,TAKORADI,2011-08-31,2011,8,31,243,0.31,84.45454545454545,73.0,77,3167.11
GHM00065445,SEFWI BEKWAI,2011-08-31,2011,8,31,243,0.0,83.81818181818181,73.0,81,3167.11
GHM00065442,KUMASI,2011-08-31,2011,8,31,243,0.0,83.18181818181819,72.0,77,3167.11
GHM00065453,HO,2011-08-31,2011,8,31,243,0.0,82.54545454545455,73.0,78,3167.11
GHM00065472,KOTOKA INTERNATIONAL,2011-08-31,2011,8,31,243,0.0,81.9090909090909,72.92307692307692,77,3167.11
GHM00065432,WENCHI,2011-08-31,2011,8,31,243,0.67,81.27272727272727,72.84615384615384,74,3167.11
GHM00065472,KOTOKA INTERNATIONAL,2011-09-01,2011,9,1,244,0.0,80.63636363636364,72.76923076923077,76,3130.72
GHM00065467,TAKORADI,2011-09-02,2011,9,2,245,0.0,80.0,72.6923076923077,77,3143.47
GHM00065439,SUNYANI,2011-09-02,2011,9,2,245,0.0,86.0,72.61538461538461,79,3143.47
GHM00065459,KOFORIDUA,2011-09-02,2011,9,2,245,0.0,87.0,72.53846153846153,79,3143.47
GHM00065445,SEFWI BEKWAI,2011-09-02,2011,9,2,245,0.0,87.0,72.46153846153847,81,3143.47
GHM00065472,KOTOKA INTERNATIONAL,2011-09-02,2011,9,2,245,0.0,86.5,72.38461538461539,79,3143.47
GHM00065432,WENCHI,2011-09-02,2011,9,2,245,0.0,86.0,72.3076923076923,80,3143.47
GHM00065453,HO,2011-09-02,2011,9,2,245,0.0,89.0,72.23076923076923,81,3143.47
GHM00065442,KUMASI,2011-09-02,2011,9,2,245,0.0,86.0,72.15384615384616,79,3143.47
GHM00065465,AXIM,2011-09-02,2011,9,2,245,0.0,80.0,72.07692307692308,77,3143.47
GHM00065467,TAKORADI,2011-09-05,2011,9,5,248,0.0,80.72727272727273,72.0,77,3104.46
GHM00065472,KOTOKA INTERNATIONAL,2011-09-05,2011,9,5,248,0.0,81.45454545454545,72.0,78,3104.46
GHM00065442,KUMASI,2011-09-05,2011,9,5,248,0.0,82.18181818181819,72.0,76,3104.46
GHM00065432,WENCHI,2011-09-05,2011,9,5,248,0.0,82.9090909090909,73.0,76,3104.46
GHM00065465,AXIM,2011-09-05,2011,9,5,248,0.0,83.63636363636364,74.0,77,3104.46
GHM00065445,SEFWI BEKWAI,2011-09-05,2011,9,5,248,0.0,84.36363636363636,73.0,80,3104.46
GHM00065459,KOFORIDUA,2011-09-05,2011,9,5,248,0.0,85.0909090909091,72.0,80,3104.46
GHM00065439,SUNYANI,2011-09-05,2011,9,5,248,0.0,85.81818181818181,69.0,76,3104.46
GHM00065445,SEFWI BEKWAI,2011-09-06,2011,9,6,249,0.0,86.54545454545455,71.0,78,3047.18
GHM00065442,KUMASI,2011-09-06,2011,9,6,249,0.0,87.27272727272728,73.0,77,3047.18
GHM00065459,KOFORIDUA,2011-09-06,2011,9,6,249,0.35,88.0,73.0,78,3047.18
GHM00065439,SUNYANI,2011-09-06,2011,9,6,249,0.0,87.0,73.0,79,3047.18
GHM00065432,WENCHI,2011-09-06,2011,9,6,249,0.0,88.0,73.0,79,3047.18
GHM00065472,KOTOKA INTERNATIONAL,2011-09-06,2011,9,6,249,0.0,85.5,73.0,79,3047.18
GHM00065467,TAKORADI,2011-09-06,2011,9,6,249,0.0,83.0,73.0,77,3047.18
GHM00065472,KOTOKA INTERNATIONAL,2011-09-07,2011,9,7,250,0.0,83.66666666666667,73.0,79,3008.14
GHM00065442,KUMASI,2011-09-07,2011,9,7,250,0.0,84.33333333333333,73.0,77,3008.14
GHM00065432,WENCHI,2011-09-07,2011,9,7,250,0.0,85.0,73.0,79,3008.14
GHM00065465,AXIM,2011-09-07,2011,9,7,250,0.0,81.0,73.0,77,3008.14
GHM00065445,SEFWI BEKWAI,2011-09-07,2011,9,7,250,0.0,88.0,73.0,81,3008.14
GHM00065467,TAKORADI,2011-09-07,2011,9,7,250,0.0,88.0,73.0,78,3008.14
GHM00065457,AKIM ODA,2011-09-07,2011,9,7,250,0.0,88.0,73.0,84,3008.14
GHM00065459,KOFORIDUA,2011-09-07,2011,9,7,250,0.0,89.0,73.0,80,3008.14
GHM00065439,SUNYANI,2011-09-07,2011,9,7,250,0.0,86.0,73.0,82,3008.14
GHM00065432,WENCHI,2011-09-08,2011,9,8,251,0.0,85.0,73.0,76,2979.47
GHM00065465,AXIM,2011-09-08,2011,9,8,251,0.0,82.0,73.0,78,2979.47
GHM00065467,TAKORADI,2011-09-08,2011,9,8,251,0.0,83.0,73.0,78,2979.47
GHM00065472,KOTOKA INTERNATIONAL,2011-09-08,2011,9,8,251,0.0,84.5,73.04545454545455,79,2979.47
