date,precipitation,avg_temp,max_temp,min_temp,year_month
1991-09-12,0.0,77.5,,75.0,1991-09
1991-09-13,0.0,79.0,83.0,74.0,1991-09
1991-09-14,,79.5,,72.0,1991-09
1991-09-15,0.43,82.5,87.0,73.0,1991-09
1991-09-16,,77.0,,75.0,1991-09
1991-09-17,3.84,79.25,,73.0,1991-09
1991-09-18,0.0,78.0,,,1991-09
1991-09-21,,78.5,,,1991-09
1991-09-22,,82.0,,,1991-09
1991-09-23,,82.0,,,1991-09
1991-09-24,,80.0,,74.0,1991-09
1991-09-25,,83.0,,,1991-09
1991-09-26,,81.0,,,1991-09
1991-09-27,,80.0,,75.0,1991-09
1991-09-28,0.005,77.6,87.75,72.4,1991-09
1991-09-29,0.0,78.5,,73.0,1991-09
1991-09-30,,81.0,,,1991-09
1991-10-01,,81.0,,75.0,1991-10
1991-10-02,,78.0,82.6,73.0,1991-10
1991-10-03,,78.0,,74.0,1991-10
1991-10-04,0.01,79.0,,72.33333,1991-10
1991-10-05,,81.0,,73.0,1991-10
1991-10-06,0.08,79.0,84.33333,71.5,1991-10
1991-10-07,,81.0,,,1991-10
1991-10-08,0.205,76.33333,82.5,70.0,1991-10
1991-10-10,0.985,81.0,,69.0,1991-10
1991-10-11,0.0,80.0,,72.0,1991-10
1991-10-12,0.0,81.0,,74.0,1991-10
1991-10-13,,80.33333,,72.33333,1991-10
1991-10-14,,81.5,86.75,72.66667,1991-10
1991-10-15,0.0,79.33333,86.0,72.5,1991-10
1991-10-16,,81.0,,,1991-10
1991-10-17,,79.0,,72.0,1991-10
1991-10-18,0.5525,79.14286,87.0,70.2,1991-10
1991-10-19,0.0,79.0,,70.5,1991-10
1991-10-20,,81.0,,,1991-10
1991-10-21,0.16,80.33333,,72.0,1991-10
1991-10-22,,75.0,,71.0,1991-10
1991-10-23,0.102,78.0,86.25,69.57143,1991-10
1991-10-24,,80.0,,73.0,1991-10
1991-10-25,0.71,76.5,85.5,71.0,1991-10
1991-10-26,,77.0,,72.0,1991-10
1991-10-27,,76.5,91.0,73.0,1991-10
1991-10-28,,80.0,,,1991-10
1991-10-29,0.348,75.2,84.0,69.75,1991-10
1991-10-30,0.04,76.5,,71.83333,1991-10
1991-10-31,0.49286,78.85714,88.0,69.57143,1991-10
1991-11-01,0.0,78.4,88.25,72.66667,1991-11
1991-11-02,0.11667,78.14286,87.0,71.85714,1991-11
1991-11-03,,80.0,,73.0,1991-11
1991-11-04,,81.0,,74.0,1991-11
1991-11-05,,82.0,88.0,75.0,1991-11
1991-11-07,0.03333,79.66667,,73.0,1991-11
1991-11-08,0.24,79.0,,72.0,1991-11
1991-11-09,,79.0,89.0,72.0,1991-11
1991-11-10,0.0,80.33333,,72.75,1991-11
1991-11-11,,81.0,88.0,73.33333,1991-11
1991-11-12,0.1,79.0,87.5,71.75,1991-11
1991-11-13,,83.0,,74.0,1991-11
1991-11-14,,82.0,,75.0,1991-11
1991-11-15,,82.66667,90.5,75.0,1991-11
1991-11-16,0.0,80.25,89.25,72.0,1991-11
1991-11-17,0.12,79.0,90.2,73.66667,1991-11
1991-11-18,0.01667,79.0,,73.0,1991-11
1991-11-19,0.395,79.33333,,69.33333,1991-11
1991-11-20,,81.0,,75.0,1991-11
1991-11-21,,80.16667,,71.83333,1991-11
1991-11-22,0.0,78.0,,72.2,1991-11
1991-11-23,,82.0,,71.0,1991-11
1991-11-25,,84.0,,75.0,1991-11
1991-11-26,,86.0,,,1991-11
1991-11-27,0.0,83.0,,76.0,1991-11
1991-11-28,0.0,85.0,,,1991-11
1991-11-29,,78.33333,,73.0,1991-11
1991-11-30,,82.0,,74.33333,1991-11
1991-12-01,,81.0,87.5,,1991-12
1991-12-02,0.155,78.28571,89.0,73.66667,1991-12
1991-12-03,,80.5,,72.5,1991-12
1991-12-04,,81.33333,90.0,75.33333,1991-12
1991-12-13,,77.5,,72.0,1991-12
1991-12-14,,81.0,,,1991-12
1991-12-15,,84.0,,,1991-12
1991-12-17,,79.66667,,,1991-12
1991-12-19,,85.0,,,1991-12
1991-12-20,,75.66667,86.0,70.33333,1991-12
1991-12-21,,80.0,,73.0,1991-12
1991-12-23,,81.0,90.0,,1991-12
1991-12-24,,77.66667,,66.5,1991-12
1991-12-25,,82.0,,68.0,1991-12
1991-12-26,,87.0,,,1991-12
1991-12-27,,82.0,,76.0,1991-12
1991-12-28,,81.0,,75.0,1991-12
1991-12-29,0.0,81.0,89.0,71.75,1991-12
1991-12-30,0.195,80.66667,91.0,71.25,1991-12
1991-12-31,,80.66667,90.66667,,1991-12
1992-01-01,0.0,79.25,90.5,69.5,1992-01
1992-01-02,,81.0,,,1992-01
1992-01-03,,81.0,,,1992-01
1992-01-04,,82.0,90.0,72.0,1992-01
1992-01-05,,77.0,,67.5,1992-01
1992-01-06,0.0,74.66667,85.5,65.33333,1992-01
1992-01-07,,84.0,90.0,,1992-01
1992-01-08,0.0,79.0,95.5,68.5,1992-01
1992-01-09,,78.0,,69.5,1992-01
1992-01-10,,82.66667,92.5,,1992-01
1992-01-11,,81.0,88.0,72.0,1992-01
1992-01-12,,79.0,,,1992-01
1992-01-13,0.0,77.5,91.0,67.0,1992-01
1992-01-14,0.0,77.75,91.5,68.66667,1992-01
1992-01-16,0.0,79.0,92.0,68.5,1992-01
1992-01-17,,77.5,,71.5,1992-01
1992-01-20,,81.0,,75.0,1992-01
1992-01-21,0.0,81.5,94.0,75.0,1992-01
1992-01-22,0.0,81.33333,94.0,73.66667,1992-01
1992-01-23,0.12,80.4,91.0,72.5,1992-01
1992-01-24,0.0,84.0,86.0,73.5,1992-01
1992-01-25,,84.0,95.0,,1992-01
1992-01-26,,82.0,91.33333,,1992-01
1992-01-27,,79.25,91.66667,71.0,1992-01
1992-01-28,,84.0,,,1992-01
1992-01-29,,81.5,,75.0,1992-01
1992-01-30,,81.0,91.0,74.0,1992-01
1992-01-31,,81.0,,77.0,1992-01
1992-02-01,,84.0,95.0,,1992-02
1992-02-02,0.0,83.0,89.5,77.0,1992-02
1992-02-03,,86.66667,97.33333,76.0,1992-02
1992-02-05,,81.0,,77.0,1992-02
1992-02-07,,82.0,91.0,,1992-02
1992-02-08,,80.5,,77.0,1992-02
1992-02-09,,85.0,90.0,76.0,1992-02
1992-02-10,,82.0,,76.0,1992-02
1992-02-11,0.2,80.5,,74.5,1992-02
1992-02-12,,86.0,,,1992-02
1992-02-13,,87.0,,,1992-02
1992-02-14,0.0,85.0,94.0,74.0,1992-02
1992-02-15,0.0,82.0,93.33333,74.0,1992-02
1992-02-16,,83.0,91.0,76.0,1992-02
1992-02-17,,86.0,91.0,,1992-02
1992-02-18,,81.5,90.5,78.0,1992-02
1992-02-19,,84.0,93.0,,1992-02
1992-02-20,,82.0,93.66667,74.5,1992-02
1992-02-21,,83.66667,97.0,76.33333,1992-02
1992-02-22,,88.0,94.0,,1992-02
1992-02-23,0.0,84.25,96.0,79.33333,1992-02
1992-02-24,0.0,85.0,98.0,76.33333,1992-02
1992-02-25,,82.0,93.0,,1992-02
1992-02-26,0.0,83.33333,,75.66667,1992-02
1992-02-27,,83.0,,78.0,1992-02
1992-02-28,0.0,80.75,87.0,75.25,1992-02
1992-02-29,,85.0,93.0,79.0,1992-02
1992-03-01,,84.33333,,75.83333,1992-03
1992-03-02,,82.0,91.0,,1992-03
1992-03-03,0.29,81.66667,93.66667,74.33333,1992-03
1992-03-04,0.0,80.0,93.0,76.0,1992-03
1992-03-05,,87.0,,,1992-03
1992-03-06,0.63,80.2,92.66667,74.0,1992-03
1992-03-07,,84.0,,79.0,1992-03
1992-03-08,,84.0,93.0,78.0,1992-03
1992-03-09,,85.0,,,1992-03
1992-03-10,,81.0,,80.0,1992-03
1992-03-11,0.0,83.0,89.5,79.66667,1992-03
1992-03-12,,84.0,,,1992-03
1992-03-13,0.0,86.0,92.0,79.0,1992-03
1992-03-14,,83.0,,,1992-03
1992-03-15,,81.0,,75.0,1992-03
1992-03-16,0.0,84.66667,93.0,77.66667,1992-03
1992-03-17,0.0,82.5,92.5,75.66667,1992-03
1992-03-18,1.02,82.0,,76.0,1992-03
1992-03-19,0.0,83.0,88.0,,1992-03
1992-03-20,0.0,82.0,,,1992-03
1992-03-21,,83.8,92.25,76.33333,1992-03
1992-03-22,0.12,80.5,85.5,75.5,1992-03
1992-03-23,0.0,82.0,90.0,,1992-03
1992-03-24,,83.0,90.0,78.0,1992-03
1992-03-25,,85.0,,77.0,1992-03
1992-03-26,,85.0,,79.0,1992-03
1992-03-27,,83.0,90.0,,1992-03
1992-03-28,0.0,84.0,,,1992-03
1992-03-29,,85.6,90.5,76.6,1992-03
1992-03-30,0.0,84.0,92.0,78.0,1992-03
1992-03-31,,84.0,90.0,80.0,1992-03
1992-04-01,,80.0,,78.0,1992-04
1992-04-02,,83.0,90.0,81.0,1992-04
1992-04-03,,83.5,90.0,,1992-04
1992-04-04,0.68,82.14286,90.8,73.71429,1992-04
1992-04-05,0.0,84.0,,79.0,1992-04
1992-04-06,0.0,85.0,92.0,78.0,1992-04
1992-04-07,0.0,79.33333,91.66667,73.0,1992-04
1992-04-08,,84.0,,,1992-04
1992-04-14,0.0,82.0,,75.0,1992-04
1992-04-15,,85.0,,,1992-04
1992-04-16,,86.0,,,1992-04
1992-04-18,0.75,82.0,89.5,72.0,1992-04
1992-04-19,0.0,84.0,,,1992-04
1992-04-20,,86.0,,,1992-04
1992-04-21,,85.0,90.0,76.5,1992-04
1992-04-22,,87.0,,79.0,1992-04
1992-04-23,0.09333,84.66667,91.6,76.8,1992-04
1992-04-24,,88.0,91.0,,1992-04
1992-04-27,,83.0,,78.0,1992-04
1992-05-06,0.71,84.0,,72.0,1992-05
1992-05-07,0.0,85.0,90.0,78.0,1992-05
1992-05-11,,85.0,,,1992-05
1992-05-12,0.0,82.0,90.5,76.5,1992-05
1992-05-19,0.0,82.0,90.5,76.0,1992-05
1992-05-20,,85.0,89.0,,1992-05
1992-05-21,,80.66667,86.0,,1992-05
1992-05-22,0.915,79.66667,87.2,72.5,1992-05
1992-05-23,0.1475,80.5,87.8,74.4,1992-05
1992-05-24,0.1825,81.2,88.75,74.6,1992-05
1992-05-25,,83.0,,77.0,1992-05
1992-05-27,1.085,79.5,,71.5,1992-05
1992-05-31,,84.0,,76.0,1992-05
1992-06-02,0.61667,77.0,82.5,73.5,1992-06
1992-06-03,0.01,77.0,,73.0,1992-06
1992-06-07,0.08,79.5,,73.5,1992-06
1992-06-08,,75.0,83.0,,1992-06
1992-06-11,0.0,79.0,84.0,75.0,1992-06
1992-06-12,,79.0,,73.0,1992-06
1992-06-15,,80.0,,,1992-06
1992-06-17,0.1475,77.2,84.4,73.0,1992-06
1992-06-18,,79.0,83.0,,1992-06
1992-06-19,0.0,77.2,87.0,72.8,1992-06
1992-06-20,0.0,78.5,85.0,72.0,1992-06
1992-06-21,0.0,76.33333,84.33333,72.0,1992-06
1992-06-22,,77.0,,72.33333,1992-06
1992-06-23,0.0,78.0,84.0,72.4,1992-06
1992-06-25,0.05333,78.0,83.66667,73.66667,1992-06
1992-06-26,0.02,77.75,,72.5,1992-06
1992-06-27,,78.0,,,1992-06
1992-06-28,,75.0,,,1992-06
1992-06-29,,76.0,83.0,73.0,1992-06
1992-06-30,,75.0,,71.0,1992-06
1992-07-01,0.01,77.66667,84.0,73.66667,1992-07
1992-07-02,,76.0,86.0,,1992-07
1992-07-03,,78.0,,73.0,1992-07
1992-07-04,0.0,77.0,83.5,73.5,1992-07
1992-07-05,0.28,75.0,,72.0,1992-07
1992-07-09,0.0,78.16667,82.5,70.8,1992-07
1992-07-10,0.01,78.0,,73.0,1992-07
1992-07-11,0.0,78.0,83.0,,1992-07
1992-07-18,,74.0,,,1992-07
1992-07-19,,79.0,,71.0,1992-07
1992-07-20,0.502,74.8,,72.25,1992-07
1992-07-22,,76.0,79.0,,1992-07
1992-07-23,0.12,77.0,82.5,72.0,1992-07
1992-07-24,,74.0,,,1992-07
1992-07-25,0.04,77.0,,,1992-07
1992-07-26,0.0,75.0,80.66667,71.0,1992-07
1992-07-27,,76.0,81.0,71.0,1992-07
1992-07-28,,74.0,77.0,,1992-07
1992-07-29,0.0,74.0,82.0,72.0,1992-07
1992-07-30,,76.0,,,1992-07
1992-07-31,0.0,75.0,,72.0,1992-07
1992-08-01,0.04,77.0,81.0,71.0,1992-08
1992-08-02,0.0,76.0,79.0,72.0,1992-08
1992-08-06,0.005,76.0,83.5,70.5,1992-08
1992-08-07,,78.0,84.0,,1992-08
1992-08-08,,78.0,,71.0,1992-08
1992-08-09,,80.0,,,1992-08
1992-08-10,,79.0,85.0,,1992-08
1992-08-12,0.0,77.2,83.0,69.2,1992-08
1992-08-13,,75.0,80.0,,1992-08
1992-08-14,,76.0,,,1992-08
1992-08-15,,76.0,81.0,,1992-08
1992-08-16,0.0,75.75,81.25,70.25,1992-08
1992-08-17,0.01333,76.6,83.75,69.8,1992-08
1992-08-18,,78.0,83.0,,1992-08
1992-08-19,,76.0,81.0,,1992-08
1992-08-20,0.0,78.0,82.0,70.0,1992-08
1992-08-21,,77.0,,72.0,1992-08
1992-08-22,,75.0,,72.0,1992-08
1992-08-23,,79.0,,,1992-08
1992-08-24,,76.0,83.0,72.0,1992-08
1992-08-25,0.08,76.0,,70.0,1992-08
1992-08-27,0.04,76.0,,72.0,1992-08
1992-08-28,0.0,77.0,82.0,,1992-08
1992-08-29,0.0,77.0,,73.0,1992-08
1992-08-30,,76.0,83.0,72.0,1992-08
1992-08-31,,77.0,83.0,,1992-08
1992-09-01,,76.5,83.0,,1992-09
1992-09-02,,79.0,,71.0,1992-09
1992-09-03,,77.0,,69.0,1992-09
1992-09-04,0.04,79.5,90.0,74.0,1992-09
1992-09-06,0.04,76.0,,71.0,1992-09
1992-09-07,0.0,76.0,,,1992-09
1992-09-09,,79.0,,,1992-09
1992-09-10,,79.0,,,1992-09
1992-09-11,0.11,76.66667,82.33333,72.5,1992-09
1992-09-15,0.01667,76.0,80.66667,72.0,1992-09
1992-09-16,0.0,76.5,85.0,71.5,1992-09
1992-09-20,,81.0,,,1992-09
1992-09-22,0.0,77.0,,72.0,1992-09
1992-09-26,,82.0,,74.0,1992-09
1992-09-27,,82.0,,,1992-09
1992-09-30,0.0,78.0,,,1992-09
1992-10-01,0.02,81.0,,74.0,1992-10
1992-10-02,0.0,81.0,,,1992-10
1992-10-04,,83.0,,73.0,1992-10
1992-10-05,,83.0,,73.0,1992-10
1992-10-06,,82.0,,74.0,1992-10
1992-10-07,,82.0,,75.0,1992-10
1992-10-08,0.11667,79.0,,73.0,1992-10
1992-10-09,,82.0,,73.0,1992-10
1992-10-10,,83.0,,,1992-10
1992-10-11,0.0,77.0,,,1992-10
1992-10-12,0.04,78.66667,87.5,73.33333,1992-10
1992-10-13,0.0,77.0,,74.0,1992-10
1992-10-14,0.04,80.0,,74.0,1992-10
1992-10-15,0.0,82.66667,90.33333,72.0,1992-10
1992-10-16,,76.5,89.0,75.0,1992-10
1992-10-17,0.308,79.4,,72.6,1992-10
1992-10-18,0.84,80.0,,73.0,1992-10
1992-10-20,0.22,79.25,88.33333,70.75,1992-10
1992-10-21,0.04,81.0,,76.0,1992-10
1992-10-22,0.12,81.0,,73.0,1992-10
1992-10-23,0.04,79.0,86.0,73.0,1992-10
1992-10-24,0.0,82.0,,,1992-10
1992-10-25,,81.0,,73.0,1992-10
1992-10-26,,80.0,,74.0,1992-10
1992-10-27,,80.0,88.0,74.0,1992-10
1992-10-28,,82.0,,74.0,1992-10
1992-10-29,,81.0,,,1992-10
1992-10-31,,81.0,,76.0,1992-10
1992-11-01,,83.0,88.66667,,1992-11
1992-11-02,,81.0,,,1992-11
1992-11-03,,81.5,,74.5,1992-11
1992-11-05,,80.33333,86.0,,1992-11
1992-11-06,,79.0,,,1992-11
1992-11-07,,77.0,86.0,,1992-11
1992-11-08,,79.0,,,1992-11
1992-11-09,,81.0,87.0,,1992-11
1992-11-11,0.112,78.8,89.5,72.4,1992-11
1992-11-12,0.0,82.0,,,1992-11
1992-11-13,,83.0,,74.0,1992-11
1992-11-15,,82.0,,75.0,1992-11
1992-11-18,,80.0,89.0,,1992-11
1992-11-21,,85.0,,,1992-11
1992-11-22,,82.0,,73.0,1992-11
1992-11-24,,83.0,,75.0,1992-11
1992-11-25,,84.0,,76.0,1992-11
1992-11-27,0.0,79.5,91.0,74.0,1992-11
1992-12-02,,81.0,,76.0,1992-12
1992-12-03,,81.33333,,72.66667,1992-12
1992-12-04,,80.0,,,1992-12
1992-12-05,0.805,79.66667,88.0,73.0,1992-12
1992-12-06,0.02667,82.0,87.5,73.66667,1992-12
1992-12-07,,84.0,,,1992-12
1992-12-08,0.1,81.25,87.33333,73.75,1992-12
1992-12-10,,83.0,,76.0,1992-12
1992-12-11,0.24,77.5,,70.0,1992-12
1992-12-13,0.0,80.5,,74.5,1992-12
1992-12-14,,85.0,,,1992-12
1992-12-15,,81.0,,,1992-12
1992-12-16,,81.0,,74.0,1992-12
1992-12-17,0.16,78.66667,83.0,71.0,1992-12
1992-12-18,0.0,80.0,,74.33333,1992-12
1992-12-19,0.0,81.0,89.5,,1992-12
1992-12-20,,82.0,,76.0,1992-12
1992-12-21,,82.0,,77.0,1992-12
1992-12-22,,81.5,89.0,70.0,1992-12
1992-12-23,,79.0,,73.0,1992-12
1992-12-24,0.0,78.5,,65.5,1992-12
1992-12-25,,83.0,,77.0,1992-12
1992-12-26,,83.0,,,1992-12
1992-12-27,0.0,82.4,90.25,74.0,1992-12
1992-12-28,,78.0,,75.66667,1992-12
1992-12-29,0.0,81.0,89.16667,72.4,1992-12
1992-12-30,,81.0,89.0,77.0,1992-12
1992-12-31,0.0,81.0,89.66667,75.5,1992-12
1993-01-01,,83.0,,79.0,1993-01
1993-01-02,,82.5,89.0,,1993-01
1993-01-03,0.04,83.4,90.2,74.66667,1993-01
1993-01-04,0.0,81.5,90.5,75.0,1993-01
1993-01-05,,85.0,92.0,,1993-01
1993-01-07,,77.0,,,1993-01
1993-01-08,,77.0,,,1993-01
1993-01-09,,80.0,,,1993-01
1993-01-10,,81.0,,,1993-01
1993-01-11,,79.0,,,1993-01
1993-01-12,,76.8,89.33333,63.0,1993-01
1993-01-13,,82.0,,72.0,1993-01
1993-01-14,,77.4,89.6,67.6,1993-01
1993-01-15,,79.66667,92.0,70.5,1993-01
1993-01-17,,84.0,91.0,75.0,1993-01
1993-01-18,,79.0,,,1993-01
1993-01-20,0.0,82.0,88.0,75.0,1993-01
1993-01-21,,80.2,94.66667,70.2,1993-01
1993-01-22,,80.0,,74.0,1993-01
1993-01-23,,80.0,,72.0,1993-01
1993-01-24,,83.71429,91.28571,72.66667,1993-01
1993-01-25,,82.0,,73.0,1993-01
1993-01-26,,79.0,,,1993-01
1993-01-27,,82.2,91.0,70.0,1993-01
1993-02-01,,84.0,,78.0,1993-02
1993-02-03,,81.0,92.5,73.5,1993-02
1993-02-05,0.08,85.0,97.0,72.25,1993-02
1993-02-06,0.0,83.0,,75.0,1993-02
1993-02-07,,85.5,91.0,76.0,1993-02
1993-02-08,,83.75,93.0,73.5,1993-02
1993-02-10,,84.33333,97.5,76.5,1993-02
1993-02-11,0.0,84.66667,94.0,75.75,1993-02
1993-02-13,,84.0,,78.5,1993-02
1993-02-14,,83.0,,76.0,1993-02
1993-02-15,,82.0,,,1993-02
1993-02-16,0.12,81.0,,72.0,1993-02
1993-02-17,0.0,84.0,,76.0,1993-02
1993-02-18,,86.33333,93.5,75.0,1993-02
1993-02-19,,80.0,,76.0,1993-02
1993-02-20,0.215,83.0,92.5,78.0,1993-02
1993-02-21,0.09333,83.25,91.66667,74.0,1993-02
1993-02-22,0.00667,82.25,92.5,74.33333,1993-02
1993-02-23,,82.0,,75.33333,1993-02
1993-02-24,,86.0,,,1993-02
1993-02-26,0.08,82.0,,74.5,1993-02
1993-02-27,,87.0,,,1993-02
1993-02-28,,84.0,,,1993-02
1993-03-01,,83.0,89.5,76.5,1993-03
1993-03-02,0.0,84.0,92.0,73.5,1993-03
1993-03-03,0.31,82.0,92.5,77.0,1993-03
1993-03-04,0.0,83.0,,75.5,1993-03
1993-03-05,,81.66667,,76.0,1993-03
1993-03-07,,84.8,90.8,,1993-03
1993-03-08,,82.4,,74.0,1993-03
1993-03-09,1.625,79.25,,71.0,1993-03
1993-03-10,,77.66667,,71.5,1993-03
1993-03-11,0.355,80.33333,90.16667,69.0,1993-03
1993-03-13,0.75,80.0,,73.5,1993-03
1993-03-14,0.0,82.6,90.8,,1993-03
1993-03-15,,79.0,,,1993-03
1993-03-16,0.092,79.8,91.33333,71.6,1993-03
1993-03-17,0.0,80.0,,72.33333,1993-03
1993-03-18,0.27333,83.5,90.5,74.0,1993-03
1993-03-19,1.22,81.5,87.0,71.75,1993-03
1993-03-20,0.064,80.4,90.0,74.2,1993-03
1993-03-21,,83.0,,,1993-03
1993-03-22,,86.0,,,1993-03
1993-03-23,,78.0,90.0,72.5,1993-03
1993-03-27,,82.0,,,1993-03
1993-03-30,,86.0,,,1993-03
1993-04-02,,81.0,,78.0,1993-04
1993-04-03,,77.0,,76.0,1993-04
1993-04-10,,82.0,,,1993-04
1993-04-14,,85.66667,92.66667,,1993-04
1993-04-18,,83.0,90.0,,1993-04
1993-04-20,0.16,78.5,86.0,71.0,1993-04
1993-04-21,2.01,81.5,91.0,71.5,1993-04
1993-04-22,0.0,81.66667,,74.5,1993-04
1993-04-23,0.01,81.5,87.0,76.0,1993-04
1993-04-28,0.12,78.5,,75.0,1993-04
1993-04-30,,81.0,,75.0,1993-04
1993-05-03,0.31333,83.71429,,76.14286,1993-05
1993-05-04,2.28,78.0,,70.0,1993-05
1993-05-08,0.43,80.75,91.0,74.33333,1993-05
1993-05-09,0.435,82.0,87.0,73.0,1993-05
1993-05-11,0.0,81.66667,,76.0,1993-05
1993-05-12,0.04,82.25,91.5,77.5,1993-05
1993-05-13,,82.0,,,1993-05
1993-05-18,,82.4,,75.75,1993-05
1993-05-20,,87.0,89.0,,1993-05
1993-05-22,,83.0,,,1993-05
1993-05-23,,81.66667,90.66667,76.5,1993-05
1993-05-24,,83.33333,92.0,,1993-05
1993-05-25,0.0,83.0,,76.0,1993-05
1993-05-26,,84.0,88.0,,1993-05
1993-05-27,,84.0,,77.0,1993-05
1993-05-28,,82.0,88.33333,74.0,1993-05
1993-05-30,,85.0,89.0,,1993-05
1993-06-01,0.355,81.0,,76.0,1993-06
1993-06-02,0.0,81.0,,74.0,1993-06
1993-06-03,0.08,79.75,88.0,72.0,1993-06
1993-06-04,3.585,80.0,89.0,73.33333,1993-06
1993-06-05,,83.0,,,1993-06
1993-06-06,0.03,77.25,88.0,74.0,1993-06
1993-06-07,0.12,80.0,,73.0,1993-06
1993-06-08,0.0,81.0,,,1993-06
1993-06-09,1.48,79.0,86.0,70.66667,1993-06
1993-06-10,1.01,77.0,,71.66667,1993-06
1993-06-11,0.0,82.0,,74.0,1993-06
1993-06-12,,82.0,86.0,76.0,1993-06
1993-06-13,0.325,77.25,86.75,76.0,1993-06
1993-06-14,0.065,80.16667,87.4,75.0,1993-06
1993-06-15,0.358,77.5,83.5,74.0,1993-06
1993-06-16,,81.0,85.66667,,1993-06
1993-06-17,0.144,79.16667,85.0,74.16667,1993-06
1993-06-18,0.0,81.25,84.0,75.0,1993-06
1993-06-19,,83.0,86.0,,1993-06
1993-06-20,,83.0,,,1993-06
1993-06-21,0.0,77.33333,83.0,,1993-06
1993-06-22,1.32333,76.33333,,68.66667,1993-06
1993-06-23,0.1375,77.5,,70.5,1993-06
1993-06-24,0.0,79.5,87.0,,1993-06
1993-06-25,0.04,78.8,87.5,74.0,1993-06
1993-06-26,0.01,78.4,86.5,72.66667,1993-06
1993-06-27,,79.0,86.0,74.0,1993-06
1993-06-28,0.515,76.33333,82.5,73.0,1993-06
1993-06-29,0.4725,80.2,87.5,70.0,1993-06
1993-06-30,0.06,78.5,85.0,73.0,1993-06
1993-07-01,,80.0,,,1993-07
1993-07-02,0.31,79.5,82.0,75.0,1993-07
1993-07-03,,77.0,,74.0,1993-07
1993-07-04,0.0,76.5,82.66667,72.66667,1993-07
1993-07-05,0.02,78.0,83.0,73.5,1993-07
1993-07-06,0.0,78.0,,75.0,1993-07
1993-07-07,0.00667,77.83333,84.8,72.66667,1993-07
1993-07-08,0.0,78.33333,84.83333,72.0,1993-07
1993-07-09,,78.0,,,1993-07
1993-07-10,,79.0,,,1993-07
1993-07-11,0.14,77.25,81.71429,70.66667,1993-07
1993-07-12,0.02,77.2,,71.0,1993-07
1993-07-13,0.0,78.33333,84.4,73.0,1993-07
1993-07-14,,79.0,,74.0,1993-07
1993-07-15,,76.0,81.0,73.0,1993-07
1993-07-16,0.04,76.5,,71.75,1993-07
1993-07-18,0.01,76.33333,81.33333,72.0,1993-07
1993-07-19,,77.0,,74.0,1993-07
1993-07-20,,77.0,,73.0,1993-07
1993-07-21,,76.5,,70.5,1993-07
1993-07-22,,75.875,,70.71429,1993-07
1993-07-23,0.0,75.0,80.8,70.83333,1993-07
1993-07-24,0.008,74.625,86.71429,70.42857,1993-07
1993-07-25,,77.0,84.0,,1993-07
1993-07-26,0.0,76.57143,,71.33333,1993-07
1993-07-27,0.09333,75.25,,72.0,1993-07
1993-07-29,,78.0,,73.0,1993-07
1993-07-30,0.0,76.4,81.8,72.0,1993-07
1993-07-31,0.435,75.57143,81.5,71.57143,1993-07
1993-08-01,0.01333,76.75,81.0,71.5,1993-08
1993-08-02,0.04,78.0,82.0,,1993-08
1993-08-03,0.0,75.66667,81.33333,72.0,1993-08
1993-08-04,0.02,75.33333,82.0,71.5,1993-08
1993-08-05,0.16,78.33333,83.5,71.33333,1993-08
1993-08-06,0.154,75.16667,81.0,71.6,1993-08
1993-08-07,0.16167,76.71429,80.83333,70.8,1993-08
1993-08-08,0.00667,76.875,83.16667,71.0,1993-08
1993-08-09,0.0,75.2,80.5,70.4,1993-08
1993-08-11,0.0,76.14286,,68.83333,1993-08
1993-08-12,0.0,76.6,84.5,70.75,1993-08
1993-08-13,,77.25,84.66667,72.66667,1993-08
1993-08-14,,79.0,,74.0,1993-08
1993-08-15,0.02,77.0,82.66667,71.42857,1993-08
1993-08-16,0.0,76.0,81.0,,1993-08
1993-08-17,0.55,76.0,,72.0,1993-08
1993-08-18,0.0,76.66667,,70.66667,1993-08
1993-08-19,0.0,78.0,,72.0,1993-08
1993-08-20,0.64333,75.85714,,71.16667,1993-08
1993-08-21,,79.0,,71.0,1993-08
1993-08-22,0.07,77.33333,,71.16667,1993-08
1993-08-23,0.00667,77.42857,87.75,71.42857,1993-08
1993-08-24,,79.0,,,1993-08
1993-08-25,0.02,75.8,,72.2,1993-08
1993-08-26,0.02,77.57143,84.33333,71.0,1993-08
1993-08-27,0.0,74.0,,72.0,1993-08
1993-08-28,0.04667,75.71429,80.25,70.66667,1993-08
1993-08-29,0.155,75.33333,87.5,71.0,1993-08
1993-08-30,,77.25,84.0,71.5,1993-08
1993-08-31,,77.0,,,1993-08
1993-09-01,0.0325,77.75,,72.66667,1993-09
1993-09-03,0.08,80.0,,72.0,1993-09
1993-09-04,,78.33333,83.0,,1993-09
1993-09-05,0.06,76.66667,84.66667,71.5,1993-09
1993-09-06,,80.0,,,1993-09
1993-09-07,,76.0,83.66667,,1993-09
1993-09-08,0.14333,77.66667,86.33333,72.0,1993-09
1993-09-09,,75.0,,,1993-09
1993-09-10,0.39333,76.0,,70.83333,1993-09
1993-09-11,,78.0,88.0,,1993-09
1993-09-13,,81.0,88.0,74.0,1993-09
1993-09-14,,83.0,87.0,,1993-09
1993-09-15,0.275,78.4,86.6,72.0,1993-09
1993-09-16,0.0,75.75,80.25,72.66667,1993-09
